distance_km,days_late,review_score,product_weight_g
774,-33,4,525
1339,-8,5,3600
106,-6,5,3320
986,-16,5,100
1156,-20,5,390
95,-13,5,600
225,-10,5,2600
10,-6,4,300
746,-18,4,600
556,-7,5,800
70,-12,5,250
94,1,5,217
1493,-27,5,1500
1073,0,5,550
344,-12,5,950
472,-20,5,1250
310,-7,4,850
2038,-17,5,150
224,-11,2,350
674,-24,5,900
343,-7,4,800
333,-18,4,500
523,-21,4,1550
192,-11,4,1500
272,-8,5,343
336,-15,5,225
627,-7,3,501
175,-21,5,175
2219,8,1,1600
567,-23,5,1050
1468,-2,3,200
2274,-8,4,500
349,-19,5,4750
17,-7,5,950
744,-2,4,3600
661,-24,5,792
531,-6,5,950
896,-7,5,150
502,-3,5,400
47,-7,5,250
47,-7,5,250
47,-7,5,250
47,-7,5,250
386,-3,4,400
675,-17,4,1175
542,0,5,5100
204,-9,5,593
337,-11,5,350
918,-7,4,167
51,-24,4,200
334,-18,4,100
821,-14,1,2500
750,-9,2,300
NULL,-24,NULL,5200
NULL,-24,NULL,5200
553,-12,5,150
140,-20,5,250
140,-20,5,250
1931,-24,5,700
18,-43,5,600
19,-12,5,2600
38,-3,5,3500
214,-23,5,233
1439,-22,5,150
2135,-27,5,6050
497,-16,3,217
299,-11,3,1400
15,-8,5,1100
455,-23,4,2150
719,-17,4,200
215,-14,5,500
308,-17,1,375
20,-4,1,3300
2115,-19,5,4000
1922,0,5,100
500,-9,5,4100
817,-24,3,8975
147,-27,4,400
147,-27,4,400
503,-14,5,100
542,-7,5,1450
478,-21,4,700
50,-16,5,3217
909,-27,1,200
346,-6,5,150
248,-16,5,167
1930,-9,4,633
114,-2,3,250
13,-3,5,300
1299,-22,5,200
773,-13,5,400
492,-13,4,375
603,-19,5,479
61,-5,5,1110
39,-2,5,400
221,-12,3,1600
41,-5,5,333
490,-11,5,1300
135,-13,5,165
612,-17,5,250
366,-3,5,675
366,-3,5,675
309,-14,1,1825
442,-14,1,1825
309,-14,1,1675
442,-14,1,1675
260,-7,3,1250
173,-8,5,650
436,-13,1,575
436,-13,1,575
250,-13,3,2600
354,-28,5,150
391,-7,5,313
550,-12,5,275
343,-12,4,1383
13,-16,5,200
381,-16,5,2350
1984,0,5,500
1847,-15,5,6550
1007,-12,4,300
84,-29,4,2350
1989,-14,4,150
1989,-14,4,150
1989,-14,4,150
1989,-14,4,150
8,-6,5,6800
932,7,1,100
809,-3,5,5200
1342,-17,5,20550
456,-13,4,1650
49,-17,5,1250
144,-8,4,250
356,-6,3,1800
380,-19,4,6600
619,-16,4,1900
1105,-21,5,1600
NULL,-15,NULL,2200
133,-14,2,414
875,-20,5,267
206,-13,4,10050
142,-11,5,250
29,-8,5,800
392,-9,5,300
591,-10,3,150
444,-21,5,550
444,-21,5,550
670,-7,4,150
66,-13,5,90
802,-22,5,833
295,-4,5,400
390,-11,5,2900
1466,-3,5,9700
60,-10,5,233
2082,-18,4,250
239,-17,5,1150
796,-15,3,500
1090,-27,1,200
909,-27,1,150
1090,-27,1,150
286,-15,5,4338
34,-14,5,100
531,-16,5,500
508,-20,5,550
346,-5,1,427
346,-5,1,427
553,-18,4,167
329,-12,5,175
288,-13,1,1400
288,-13,1,1400
288,-13,1,1400
288,-13,1,1400
349,-8,4,4105
426,-24,5,305
348,-15,5,1650
12,-7,4,1400
1513,-33,5,1100
2608,-11,5,350
975,-13,3,1850
2395,-15,2,8350
931,-17,1,600
797,18,1,700
322,-21,5,1200
1274,-20,5,350
671,-14,5,4250
407,-19,4,325
459,-2,3,175
2273,-21,3,11600
579,-5,5,1550
2242,-25,4,500
2242,-25,4,500
2242,-25,4,500
2242,-25,4,500
1641,-23,5,533
10,-10,4,550
331,19,1,450
801,-21,3,400
734,-8,5,400
1017,-17,5,1900
490,-30,5,2750
566,-20,5,8750
569,-13,4,180
352,-19,5,100
400,-14,4,200
355,-16,5,875
31,-11,5,800
70,-14,3,100
2365,15,3,400
280,-6,5,750
280,-6,5,750
519,-12,5,7550
26,11,4,250
7,-15,3,200
224,1,5,40425
1196,-22,5,1100
477,-45,3,100
477,-45,3,100
582,-25,1,100
740,-15,5,250
81,0,4,1000
81,0,4,1000
468,8,4,2150
353,-8,5,12850
1673,-13,4,200
649,-4,3,1750
361,-4,5,5500
282,-16,4,450
411,-20,5,800
351,-8,5,1813
53,-10,4,2750
86,-12,5,150
74,-1,5,100
211,-16,4,3700
1885,-3,4,260
611,-13,5,350
150,4,1,500
457,-13,5,1100
335,-11,5,200
10,-12,5,150
319,-16,5,350
6,-12,5,600
NULL,-15,NULL,150
NULL,-15,NULL,150
NULL,-15,NULL,150
NULL,-15,NULL,150
345,24,1,700
26,-6,4,950
715,15,3,5550
231,-24,5,2450
136,-12,1,1050
2130,-11,5,467
401,-15,5,8809
702,-13,5,1150
1195,-10,4,583
602,26,1,900
51,-19,3,150
296,-17,5,650
348,-7,5,1400
26,-14,5,283
2370,-15,5,1400
250,-9,5,2200
9,-8,5,150
386,-18,5,500
371,-13,5,250
12,-8,5,300
376,-14,5,500
483,-11,5,1850
733,-10,5,3350
568,-14,5,4540
568,-14,5,4540
568,-14,5,4540
648,-5,3,100
410,-25,4,800
311,-11,4,700
2124,-16,5,450
377,-8,4,150
377,-8,4,200
1891,-21,1,8875
1463,-21,5,225
110,-4,5,400
511,-17,5,17300
308,-15,5,400
390,-16,5,225
1871,-2,3,350
870,-10,5,500
19,13,1,22700
933,-30,5,1100
78,-11,5,195
78,-11,5,195
73,-2,5,281
744,-15,3,173
773,-16,4,300
84,-18,5,170
898,-19,5,400
424,-10,5,1800
424,-10,5,1800
506,-12,5,950
557,-3,1,875
30,-14,5,950
826,-19,5,2800
375,-11,5,250
749,-16,5,1150
1560,-20,5,1100
380,-8,5,500
177,-16,5,2300
10,-10,5,1500
425,-13,5,600
571,1,1,8300
578,-14,5,133
31,-16,1,394
496,-15,5,200
19,-2,4,600
497,-13,5,1000
346,-16,1,1050
63,-15,5,583
196,-14,5,2600
392,-5,5,3575
824,-4,5,7000
558,-15,3,550
863,-13,5,825
197,-8,2,350
197,-8,2,350
38,-14,4,800
28,-11,4,200
859,-3,5,6600
1051,-14,5,400
339,-10,5,1400
2102,-21,5,550
295,-21,4,950
107,-9,5,125
345,-16,4,6950
510,-6,5,180
426,-23,5,1850
546,-6,5,400
1808,-8,5,1750
530,-6,5,4100
86,-9,5,100
10,-1,4,250
146,-9,5,50
289,-32,4,3600
2024,-13,2,584
2039,-13,4,533
2039,-13,4,169
468,-15,1,1050
558,-10,4,483
92,-8,1,14500
92,-8,1,14500
236,-15,4,15700
817,-23,4,500
817,-23,4,1300
496,-5,5,200
539,-9,3,283
19,-14,5,400
244,-10,5,150
744,1,5,450
446,-16,5,150
1810,-6,1,1000
NULL,21,NULL,2850
NULL,21,NULL,2850
NULL,21,NULL,2850
1086,-21,5,4105
1977,-19,5,1050
701,-25,1,400
89,-8,5,390
891,-17,5,214
2344,-33,3,400
138,-7,5,2500
32,2,3,275
265,-13,3,450
308,-7,5,2275
290,-7,5,2100
148,-12,3,300
226,-16,5,450
729,-13,5,1750
17,-4,5,850
352,-3,5,1100
352,-3,5,1100
503,-24,4,584
28,-6,5,200
86,-23,5,700
758,-5,4,2750
416,-2,5,1550
505,-14,3,2134
95,-6,1,300
95,-6,1,300
95,-6,1,300
95,-6,1,300
95,-6,1,300
95,-6,1,300
95,-6,1,300
95,-6,1,300
95,-6,1,300
95,-6,1,300
95,-6,1,300
95,-6,1,300
95,-6,1,300
95,-6,1,300
872,-15,5,7800
363,-15,1,83
363,-15,1,83
363,-15,1,83
450,-3,4,6900
24,-17,1,250
12,-17,1,250
24,-17,1,400
12,-17,1,400
24,-17,1,400
12,-17,1,400
24,-17,1,400
12,-17,1,400
24,-17,1,400
12,-17,1,400
24,-17,1,400
12,-17,1,400
24,-17,1,400
12,-17,1,400
487,-22,5,8350
851,-22,3,700
888,-22,3,700
851,-22,3,1050
888,-22,3,1050
348,-18,4,400
590,-1,1,2500
483,-11,5,2550
173,-18,4,150
1588,-1,4,500
215,-18,5,2300
2341,12,1,700
29,1,5,10700
489,-9,5,900
61,-35,5,6600
414,-9,5,2500
370,-3,5,700
826,-8,5,1600
2280,-23,5,10000
100,-7,5,173
363,-21,5,6100
2090,-20,5,1600
1884,-3,4,450
315,-9,5,1825
1015,-21,5,1650
154,-15,5,1200
43,-14,5,1650
43,-14,5,1650
68,-7,5,12000
863,-9,5,500
547,-10,5,350
15,-5,5,150
632,-8,5,75
475,-11,5,2500
401,-14,5,450
271,-20,5,263
501,-7,5,9050
88,-12,5,150
814,-22,5,350
496,-20,1,800
960,-20,1,800
496,-20,1,4500
960,-20,1,4500
323,-12,5,650
49,-17,1,792
1635,-31,5,200
73,-3,4,300
8,-8,4,175
65,-6,5,600
774,-10,5,200
222,-18,5,150
792,-7,3,100
792,-7,3,150
340,-13,5,300
343,-16,1,800
360,-10,4,300
84,-8,5,175
837,-9,5,8350
NULL,-10,NULL,300
NULL,-10,NULL,300
19,-13,4,292
104,-2,4,700
44,-11,4,117
330,-7,3,1300
338,-10,5,850
304,-14,5,900
304,-14,5,900
358,-21,1,10050
126,-21,1,10050
358,-21,1,400
126,-21,1,400
871,-21,1,1110
927,-14,4,1850
302,-12,4,1000
87,-8,3,163
87,-8,3,163
87,-8,3,163
41,-19,5,250
277,-24,5,1900
2140,-2,3,263
837,-14,5,1250
316,-14,3,8975
398,-10,5,450
368,-13,5,13150
399,-24,5,150
307,-14,5,1750
754,-6,4,2056
237,-25,5,2479
525,-17,4,1000
495,-15,4,300
354,-12,5,700
329,-15,1,825
572,-13,5,26100
203,-43,5,900
2223,-11,5,1950
2466,-11,5,8450
1570,-21,5,100
141,-7,4,10050
1331,-11,5,250
1331,-11,5,200
2663,-1,5,300
837,-15,5,1500
807,-14,2,350
408,-7,5,350
99,-8,5,200
484,-13,5,150
501,-31,5,700
773,-14,5,1013
575,-3,5,150
107,-12,5,16100
1208,-20,5,223
316,-13,5,517
337,-18,5,300
487,-7,4,500
99,-11,5,200
76,-7,5,200
816,-15,5,200
2101,-17,5,533
846,-9,5,550
554,-20,5,850
763,-15,5,1583
1077,-7,1,600
17,-6,5,463
880,-23,4,8450
304,-18,4,350
287,-21,4,250
270,-30,5,100
159,-8,5,200
11,-3,5,1000
NULL,-10,NULL,200
20,-10,5,200
408,-17,5,475
926,-12,5,1100
66,-8,4,3950
834,-25,5,2050
834,-25,5,2050
347,-15,1,1050
211,-6,5,14100
42,-9,4,2600
42,-9,4,2600
284,-2,4,250
347,-18,2,5100
357,-6,5,5100
15,-6,5,200
544,-4,3,1500
NULL,-23,NULL,319
2829,-21,4,700
528,-21,5,8450
834,-14,5,200
51,-27,5,100
355,-16,5,1150
235,-4,4,550
558,-16,5,950
286,-10,5,150
304,-10,5,1550
516,-4,4,800
578,-6,4,1000
1073,-28,5,150
1255,-17,5,888
494,-8,1,1250
494,-8,1,1250
324,-15,5,1650
301,-10,5,900
67,-10,3,500
0,-20,5,350
538,-11,5,1657
442,-22,4,2200
1315,-11,5,300
142,-18,5,1050
89,-7,5,150
89,-7,5,100
23,-7,5,717
17,-4,5,2600
269,-9,5,300
883,-30,5,1200
440,-6,4,2850
399,-25,5,250
1207,-13,1,5650
462,-14,3,11875
93,-15,4,275
14,0,5,4000
23,-16,5,350
4,-4,4,950
500,-5,3,244
325,-12,5,8450
1109,-15,4,300
38,-22,1,8975
44,-10,5,12700
1393,-4,1,173
311,-11,5,1422
57,-6,4,150
22,-15,4,13350
506,-9,1,338
302,-18,5,513
1164,13,1,900
39,-5,4,600
436,-23,5,250
57,-10,5,750
57,-10,5,750
57,-10,5,750
57,-10,5,750
869,-17,4,200
135,0,5,150
703,-10,4,6050
383,-6,4,875
16,-8,5,450
51,-9,4,30000
719,-13,1,1250
719,-13,1,1250
719,-13,1,1250
39,-9,5,1550
478,-1,5,3975
1286,-62,4,1600
1286,-62,4,1600
431,-7,4,500
13,-11,5,300
5,-11,5,550
1108,-12,5,1550
774,-13,5,1250
80,-13,5,1675
474,-18,4,1350
11,-6,3,200
4,-4,4,8400
112,-14,5,400
220,-11,5,5650
821,-24,5,6700
53,-40,5,5850
975,-34,1,800
31,-10,5,200
31,-10,5,200
31,-10,5,200
31,-10,5,200
31,-10,5,200
507,-10,5,600
459,-14,3,250
1445,-8,4,6550
411,-29,4,105
501,-8,5,838
65,2,5,233
862,-16,5,2000
764,-19,5,950
212,-12,5,250
783,-14,5,200
361,-9,1,550
1022,13,1,350
887,-14,2,2600
887,-14,2,2600
820,-9,5,800
526,-9,5,100
363,0,3,300
436,-13,4,150
153,-8,5,2600
283,-3,4,1600
417,-15,5,335
422,-12,5,1750
337,-4,5,150
354,-17,5,200
730,-10,4,10150
673,29,1,450
1897,-12,4,10150
528,-20,5,180
1379,-22,5,11000
277,-19,5,950
24,-19,5,800
25,-9,5,11325
NULL,2,NULL,30000
589,-11,5,450
865,-31,5,150
192,-17,4,9350
256,-12,5,10750
674,-19,4,550
806,1,4,200
13,-8,5,1000
829,-14,5,550
514,-2,5,1800
8,-9,5,500
336,-8,5,1550
394,-16,5,600
310,-9,4,400
618,-19,5,1083
2184,-16,4,584
22,-18,4,800
927,-16,4,100
842,-20,4,950
22,-22,1,350
543,-26,4,917
344,-14,5,1825
764,-5,5,100
667,-11,4,400
805,-12,3,200
706,-13,5,1700
308,-18,5,4338
155,-7,5,300
606,-13,5,200
764,-12,3,100
153,-7,5,1350
1460,-11,4,300
455,-25,4,350
140,0,5,4000
297,-11,5,335
359,4,5,200
503,-21,5,350
967,-18,4,450
818,-12,3,1500
425,-6,5,6000
140,-19,5,100
234,-5,4,250
420,-12,5,9750
51,-2,5,1950
240,-8,4,250
494,11,1,317
2122,-6,2,15475
479,4,1,207
28,-7,5,600
255,0,5,7150
286,-15,5,1450
579,-8,5,963
540,-14,1,1800
540,-14,1,1800
10,-9,5,400
2132,-12,5,283
978,-20,3,100
61,-13,1,200
994,2,2,50
7,-15,1,850
694,-17,5,800
10,-12,5,100
19,-9,4,250
89,9,1,400
830,-23,2,250
830,-23,2,250
830,-23,2,400
1463,-36,4,1500
1458,-36,4,1500
865,-36,4,1500
1463,-36,4,11450
1458,-36,4,11450
865,-36,4,11450
1463,-36,4,1500
1458,-36,4,1500
865,-36,4,1500
478,-20,5,4050
334,-15,3,400
284,3,5,200
765,-8,5,300
253,-14,5,893
479,-17,5,2300
391,-30,5,250
391,-30,5,250
508,-21,5,150
187,-9,5,107
51,-12,5,1200
1831,-14,5,1250
29,-6,5,368
439,-3,5,250
591,-23,1,180
350,-14,5,200
1474,-17,3,250
859,-14,5,1538
367,-18,5,483
NULL,-14,NULL,2850
64,-12,5,7500
514,-16,5,100
37,-14,5,650
284,-14,5,650
37,-14,5,225
284,-14,5,225
37,-14,5,225
284,-14,5,225
30,-14,4,300
84,-14,1,150
131,-14,4,1450
94,-14,5,700
603,-13,5,600
851,-19,5,850
370,-8,3,150
521,-11,5,600
210,-14,5,1625
208,-16,5,444
2333,-27,5,9900
311,-10,3,1383
311,-10,3,1825
1326,-16,5,250
2356,-10,5,350
2322,-14,5,100
2121,-14,5,430
772,-15,3,125
793,-18,4,150
298,-11,5,1383
109,-18,5,5193
2126,-13,5,1400
368,-9,5,700
873,-12,5,620
562,-9,3,100
150,-4,5,600
580,-17,5,350
283,-3,4,710
866,-14,3,1500
2479,-17,1,161
46,-14,5,350
47,-6,5,550
385,-19,4,1200
781,-14,5,350
1210,-38,5,3167
1307,-7,1,900
861,-13,5,225
15,-12,3,3305
2048,-7,5,300
17,-7,4,1575
551,-14,5,2800
551,-14,5,250
445,-14,5,400
497,-19,5,700
185,-14,5,816
79,-1,4,213
788,-11,4,1500
58,-8,4,7225
167,-10,2,178
167,-10,2,178
2473,2,1,700
283,-5,3,167
334,-10,5,1550
37,-12,4,12500
23,-19,4,250
2106,0,4,50
636,-5,3,200
113,1,5,500
301,-14,5,950
301,-14,5,950
7,-8,5,280
705,-22,2,6550
710,-22,2,6550
705,-22,2,1100
710,-22,2,1100
79,-14,4,2650
419,-19,5,3700
939,-23,3,9450
2370,7,1,11600
136,-6,5,363
607,-15,4,9725
596,6,4,875
835,-15,5,1050
806,-7,5,1800
714,-27,5,900
302,-16,5,300
822,-19,5,375
732,-23,5,1000
27,-1,5,800
29,-1,4,1500
953,-8,5,224
179,-13,5,150
733,-18,1,250
733,-18,1,300
734,-19,3,350
734,-19,3,350
495,-4,2,810
19,5,4,400
313,-9,5,500
147,5,1,444
1074,16,1,850
727,-11,4,100
807,-15,5,200
337,-18,5,371
611,13,1,365
249,-21,4,1900
526,-7,5,459
2275,-24,5,700
300,-16,5,850
458,-6,4,400
388,-21,5,20500
462,-21,5,16650
256,-16,5,367
596,-12,5,7500
502,-12,5,7500
596,-12,5,1250
502,-12,5,1250
400,-12,5,325
79,-9,4,173
234,-18,4,200
10,-18,5,300
290,-7,5,2300
1931,-22,5,3450
101,-13,5,150
298,-19,4,400
2147,-10,2,533
131,-7,5,1300
341,-17,1,2400
360,-7,4,1000
653,-7,5,1550
74,-8,5,5900
48,-9,4,575
285,-19,3,200
18,-4,3,1150
304,-23,5,1600
101,-9,3,1110
35,-7,5,12467
243,-19,5,267
1953,-5,4,297
591,-17,5,600
899,-20,5,200
191,-11,5,200
241,-13,4,650
470,-12,4,490
478,-49,5,725
805,-15,4,1825
323,-5,4,1867
136,-13,5,175
11,-2,4,150
309,-19,5,250
565,37,1,200
1680,-15,4,600
505,-2,4,550
383,-26,5,792
676,-8,5,1700
337,-13,5,850
487,0,4,600
487,0,4,600
203,-16,5,584
108,-2,4,1300
8,-9,5,2700
354,-6,2,8350
486,-25,2,148
2,-25,2,148
486,-25,2,2350
2,-25,2,2350
659,-17,5,1092
885,-13,5,2425
834,-18,5,400
468,-20,5,100
100,-10,5,400
386,-11,5,800
340,-1,5,200
765,-8,5,300
649,-8,4,300
833,-25,4,147
1103,-7,4,500
115,-13,5,100
115,-13,5,100
2664,-30,5,100
337,-13,4,900
9,-5,4,264
524,-8,3,269
429,-18,5,553
411,-20,5,250
411,-20,5,300
411,-20,5,150
19,-2,5,150
324,-17,3,225
479,-13,4,1200
32,-5,5,550
496,-15,5,550
547,-21,5,209
547,-21,5,209
105,-7,5,1000
105,-7,5,1000
105,-7,5,1000
400,-21,5,650
23,-12,5,150
9,-14,5,1250
901,-2,5,3775
364,-12,5,8450
334,-8,2,1750
334,-8,2,1750
334,-8,2,1750
334,-8,2,1750
334,-8,2,1750
334,-8,2,1750
567,-2,4,1000
293,-9,5,17800
328,-22,4,1800
328,-22,4,1800
328,-22,5,1800
328,-22,5,1800
539,-18,5,150
553,-22,4,1700
849,-11,2,975
7,-2,5,200
499,-30,4,100
1658,-2,3,224
301,2,4,250
295,-17,2,250
520,-1,4,1200
537,-13,4,900
375,-15,5,9750
11,-8,5,700
87,-5,5,100
270,-36,5,8000
70,-11,5,1175
292,-14,4,1383
292,-14,4,1975
292,-14,4,525
NULL,-7,NULL,200
323,-28,5,250
2279,-9,5,250
830,-3,4,342
347,-8,5,100
77,-1,4,933
182,-18,5,5000
834,-38,3,150
33,-7,5,2750
496,-13,5,200
312,-1,4,500
441,-1,4,500
312,-1,4,6550
441,-1,4,6550
312,-1,4,600
441,-1,4,600
312,-1,4,550
441,-1,4,550
312,-1,4,550
441,-1,4,550
255,-9,5,1050
503,-14,1,150
503,-14,1,150
341,-18,5,525
570,33,1,1050
429,-6,5,1450
369,-16,5,2300
15,-8,4,300
328,-14,3,5950
311,-13,4,584
832,-24,5,133
207,-18,3,9400
435,-18,3,9400
207,-18,3,14750
435,-18,3,14750
301,-9,5,1550
978,-42,5,1850
13,-7,5,2125
558,-13,1,1500
1306,-24,5,450
NULL,5,NULL,1775
27,-5,5,7625
516,-6,5,560
513,-25,5,200
494,-1,3,800
1014,-22,4,100
288,-21,5,550
152,6,1,2250
340,-1,5,200
576,-8,5,500
8,-14,1,1500
123,-6,4,350
8,-7,5,200
287,-10,5,1150
51,-14,5,50
359,-18,1,300
644,-26,5,4650
331,-15,4,175
2329,-20,5,700
5,-6,1,460
131,-4,4,200
1779,-1,5,200
441,-27,1,8800
425,-14,5,650
1006,-14,4,150
589,-6,3,1050
85,-1,4,2467
780,-28,5,2450
780,-28,5,3400
1296,-25,5,400
261,4,1,1200
575,-8,4,1550
116,-14,3,900
338,-8,1,4450
329,-1,4,300
2717,-10,2,1150
251,-30,5,183
136,-18,5,1550
98,-6,5,250
378,-4,5,1750
408,-7,5,1050
658,-16,5,460
533,-18,4,600
493,-19,5,100
888,1,1,175
35,-8,4,100
12,-13,5,250
12,-13,5,250
1675,-16,5,450
936,-14,5,600
761,-21,4,14150
538,-7,5,450
14,-9,5,200
912,-18,5,350
547,-16,5,442
547,-16,5,442
359,-13,5,950
482,-16,1,100
482,-16,1,100
231,-18,5,584
544,0,2,100
1347,-4,5,584
843,-20,5,4075
77,-13,5,2500
411,-14,4,5800
170,-10,1,2100
510,-12,5,200
463,-11,5,125
845,-16,5,123
377,-15,1,200
377,-15,1,200
377,-15,1,200
377,-15,1,200
1586,-10,4,440
314,-7,5,1500
23,-23,4,150
1468,-19,5,1383
2680,-21,4,1600
2460,-19,4,7563
489,-14,5,700
461,-15,3,100
587,0,5,150
357,-16,5,200
564,-9,5,350
564,-9,5,350
564,-9,5,350
564,-9,5,350
1391,-20,5,150
596,-6,5,6400
486,-14,5,2350
1079,-24,5,2950
596,-14,5,2700
2706,-29,5,17300
377,12,1,300
869,-10,5,5950
1003,-13,5,1650
2108,-20,2,1750
833,-20,5,100
250,-14,5,100
1042,-14,4,1550
2084,-7,5,800
373,-8,3,300
121,-8,4,250
31,-7,5,300
2196,-16,5,540
39,-6,3,5900
7,-10,1,200
622,-18,5,1680
622,-18,5,1680
345,-16,5,150
857,-10,4,450
417,-19,5,493
459,-9,5,1250
492,1,1,1500
224,34,2,3500
727,-6,5,3450
2443,-15,4,1000
918,-10,5,200
527,-16,5,2500
369,-25,5,400
369,-25,5,210
162,-17,2,2400
162,-17,2,2400
162,-17,2,2400
2,0,5,24800
891,-25,5,50
61,-7,5,400
208,-8,5,1600
810,-8,5,12250
658,-6,5,7750
557,-13,5,330
125,2,1,880
8,-10,5,2069
83,-13,5,975
138,-19,5,1400
416,-31,5,11325
414,-15,5,6850
175,-2,4,1200
31,-14,5,900
31,-14,5,900
345,-8,4,150
345,-8,4,150
345,-8,4,150
NULL,-8,NULL,200
2305,13,1,350
440,-11,4,210
229,-11,5,50
976,-7,5,12000
483,-13,5,7625
518,-7,5,1000
375,-28,4,200
120,2,1,22350
17,-14,4,500
709,-17,3,9000
689,-15,5,150
321,-18,3,1205
229,-21,1,650
230,-21,1,650
229,-21,1,3500
230,-21,1,3500
229,-21,1,650
230,-21,1,650
162,-5,3,1050
929,-15,4,2250
865,-15,4,150
26,-13,3,400
1806,-23,5,1250
1313,-18,5,350
603,-14,2,250
1364,-17,2,200
446,-10,2,250
392,-29,3,650
433,-29,3,650
392,-29,3,600
433,-29,3,600
365,14,1,500
20,3,5,250
494,-17,4,200
2365,9,1,405
2353,-27,5,2600
19,-6,5,400
471,-20,5,308
348,-11,5,1813
867,1,5,1400
506,-14,5,225
502,-3,4,175
1547,-16,5,2600
883,-28,3,560
861,-8,5,1700
574,-12,5,100
676,-3,5,1750
74,-6,5,10050
502,-16,2,1800
551,-19,1,400
551,-19,1,400
229,-13,1,300
229,-13,1,300
229,-13,1,300
1512,-13,2,8800
137,-14,5,600
190,0,5,1600
190,0,5,1600
93,-10,5,350
416,-24,3,350
876,-14,5,200
876,-14,5,200
547,-9,5,543
2141,-14,5,800
1118,-20,1,2950
585,-2,5,7225
743,-10,5,50
307,-19,5,300
492,-8,5,556
6,-5,5,450
1136,-11,5,100
1136,-11,5,100
1292,-19,5,300
19,-4,5,340
653,-24,5,100
584,-13,5,1383
667,-14,5,2500
322,-7,4,650
542,-6,5,2125
67,-7,4,200
NULL,-47,NULL,2300
658,-11,3,500
658,-11,3,500
8,-9,4,50
668,-27,4,250
2288,35,4,850
273,-9,1,1400
273,-9,1,1400
273,-9,1,1400
356,-8,1,375
553,-13,1,1300
264,-21,4,50
504,-9,4,125
574,-9,5,500
567,-12,5,6200
816,-23,5,400
148,-7,5,122
57,-8,5,500
2464,-7,4,533
880,-29,4,7175
679,-20,5,1600
753,2,1,650
358,-6,1,1300
18,-8,5,2425
7,-12,1,350
300,-15,5,6550
500,-15,5,1600
9,-5,1,600
1018,-21,4,422
1242,-21,4,422
1018,-21,4,200
1242,-21,4,200
227,-11,4,417
341,-9,5,150
2284,-12,4,300
5,-5,1,305
527,-11,4,350
636,-29,2,500
474,-7,5,200
1131,-6,5,350
1131,-6,5,350
381,-11,4,600
79,-11,3,1500
387,-3,5,200
387,-19,4,8550
578,-19,4,8550
387,-19,4,600
578,-19,4,600
9,-18,5,150
78,-7,5,200
842,-19,5,850
2455,-16,5,2900
2283,-6,5,250
748,-20,1,200
437,-19,5,1100
118,-14,5,17550
118,-14,5,17550
192,-13,5,300
374,-21,4,1250
90,-16,3,7000
8,-1,5,750
945,-7,1,1200
945,-7,1,1300
577,-12,5,1550
4,-4,5,200
634,-14,5,7550
2360,-12,4,400
315,-6,5,600
340,-17,3,9750
2309,-13,5,12000
1321,-7,5,5000
644,-12,5,1550
1193,-20,5,281
312,-14,4,3500
2124,-14,3,950
131,-11,5,325
86,-8,5,431
86,-8,5,431
918,-6,3,207
137,-12,5,300
517,-17,3,1300
443,-16,4,1850
262,-19,5,438
609,-37,3,500
106,-23,5,650
1996,-10,5,500
211,-22,5,400
342,-21,3,100
382,-15,3,200
382,-15,3,200
382,-15,3,200
470,-15,5,500
301,0,1,350
105,-19,4,1300
2101,7,1,250
NULL,-9,NULL,1050
54,-4,5,13650
874,-22,5,700
462,-31,1,314
373,1,1,100
373,1,1,100
2185,-12,5,3200
531,-25,5,150
295,-9,5,14900
771,-15,3,950
2284,-52,5,100
2704,-11,4,250
78,-10,3,6150
968,8,1,500
258,-14,4,9900
3119,-43,5,250
332,-1,3,350
168,0,3,838
1082,-14,5,800
16,-8,5,650
16,-8,5,650
194,-12,4,7480
1180,-13,5,6550
327,-32,4,700
257,-9,5,9650
14,-11,5,150
200,-18,1,6450
200,-18,1,6450
200,-18,1,6450
200,-18,1,6450
200,-18,1,6450
24,-8,5,1500
52,-6,5,300
52,-6,5,300
478,-20,3,335
434,-13,5,2500
117,-8,1,4920
22,-12,5,200
818,-18,4,2320
1279,-6,1,167
233,-15,5,6550
181,-43,5,7950
88,-8,4,700
88,-8,4,700
52,-7,3,525
52,-7,3,150
52,-7,3,150
674,-7,5,250
674,-7,5,250
2274,2,4,350
369,-3,4,526
484,-12,3,600
33,-7,5,850
2326,-14,1,6600
366,-24,5,450
779,0,5,650
174,-5,5,500
96,-11,5,900
200,-6,4,1300
14,-10,5,1050
641,-13,5,550
532,-19,4,1300
6,-6,5,3850
15,-2,5,1000
1053,-6,3,1300
419,8,1,350
333,-10,4,556
333,-10,4,556
889,-23,3,1275
537,-8,4,2400
638,-14,5,444
810,-1,5,1111
299,-14,3,586
67,-12,5,1450
334,-16,5,6550
569,-16,2,1200
115,-14,4,500
494,-13,4,228
482,-14,5,88
281,-20,5,1050
281,-20,5,950
281,-20,5,950
281,-20,5,1050
1048,-17,1,100
41,-8,5,675
839,11,5,150
349,-20,5,3300
644,-3,5,150
106,-8,5,1000
415,-21,4,250
984,-20,5,850
2474,-22,5,200
364,-14,2,9000
241,-7,5,3300
777,-8,4,6800
11,-12,5,150
348,-12,5,650
550,-13,5,150
956,-7,5,1300
521,-25,1,342
521,-25,1,314
42,1,2,8750
364,-20,5,833
1136,21,1,450
1136,21,1,450
530,-14,5,900
